country,Date,Currency(USD)
SINGAPORE,2019-02-13,0.73643125
SINGAPORE,2019-02-14,0.73599764
SINGAPORE,2019-02-15,0.73670252
SINGAPORE,2019-02-18,0.73768203
SINGAPORE,2019-02-19,0.73866155
SINGAPORE,2019-02-20,0.73871612
SINGAPORE,2019-02-21,0.73877069
SINGAPORE,2019-02-22,0.74024724
SINGAPORE,2019-02-25,0.74090539
SINGAPORE,2019-02-26,0.74183976
SINGAPORE,2019-02-27,0.7412349
SINGAPORE,2019-02-28,0.73964497
SINGAPORE,2019-03-01,0.73806185
SINGAPORE,2019-03-04,0.73822531
SINGAPORE,2019-03-05,0.73713696
SINGAPORE,2019-03-06,0.73670252
SINGAPORE,2019-03-07,0.73551044
SINGAPORE,2019-03-08,0.73605182
SINGAPORE,2019-03-11,0.73588932
SINGAPORE,2019-03-12,0.73740875
SINGAPORE,2019-03-13,0.73882527
SINGAPORE,2019-03-14,0.73762632
SINGAPORE,2019-03-15,0.73920757
SINGAPORE,2019-03-18,0.7397544
SINGAPORE,2019-03-19,0.74024724
SINGAPORE,2019-03-20,0.74063102
SINGAPORE,2019-03-21,0.74107011
SINGAPORE,2019-03-22,0.73959027
SINGAPORE,2019-03-25,0.74079561
SINGAPORE,2019-03-26,0.74008289
SINGAPORE,2019-03-27,0.73724565
SINGAPORE,2019-03-28,0.73730001
SINGAPORE,2019-03-29,0.73833432
SINGAPORE,2019-04-01,0.73817081
SINGAPORE,2019-04-02,0.7371913
SINGAPORE,2019-04-03,0.73915293
SINGAPORE,2019-04-04,0.73817081
SINGAPORE,2019-04-05,0.73784402
SINGAPORE,2019-04-08,0.73822531
SINGAPORE,2019-04-09,0.73893446
SINGAPORE,2019-04-10,0.73959027
SINGAPORE,2019-04-11,0.73773515
SINGAPORE,2019-04-12,0.7390983
SINGAPORE,2019-04-15,0.73942621
SINGAPORE,2019-04-16,0.7384979
SINGAPORE,2019-04-17,0.7390983
SINGAPORE,2019-04-18,0.73751752
SINGAPORE,2019-04-19,0.73784402
SINGAPORE,2019-04-22,0.73724565
SINGAPORE,2019-04-23,0.73664825
SINGAPORE,2019-04-24,0.73507792
SINGAPORE,2019-04-25,0.73351427
SINGAPORE,2019-04-26,0.73502389
SINGAPORE,2019-04-29,0.7342683
SINGAPORE,2019-04-30,0.73459193
SINGAPORE,2019-05-01,0.73605182
SINGAPORE,2019-05-02,0.73389109
SINGAPORE,2019-05-03,0.73480785
SINGAPORE,2019-05-06,0.73362189
SINGAPORE,2019-05-07,0.73335289
SINGAPORE,2019-05-08,0.73437615
SINGAPORE,2019-05-09,0.73243976
SINGAPORE,2019-05-10,0.73399883
SINGAPORE,2019-05-13,0.72971395
SINGAPORE,2019-05-14,0.7308873
SINGAPORE,2019-05-15,0.73067368
SINGAPORE,2019-05-16,0.72960747
SINGAPORE,2019-05-17,0.72626916
SINGAPORE,2019-05-20,0.72669137
SINGAPORE,2019-05-21,0.72595281
SINGAPORE,2019-05-22,0.72521575
SINGAPORE,2019-05-23,0.72511058
SINGAPORE,2019-05-24,0.72695551
SINGAPORE,2019-05-27,0.72637513
SINGAPORE,2019-05-28,0.72579475
SINGAPORE,2019-05-29,0.72369373
SINGAPORE,2019-05-30,0.72516316
SINGAPORE,2019-05-31,0.72711408
SINGAPORE,2019-06-03,0.73067368
SINGAPORE,2019-06-04,0.73046019
SINGAPORE,2019-06-05,0.73206442
SINGAPORE,2019-06-06,0.73367572
SINGAPORE,2019-06-07,0.73399883
SINGAPORE,2019-06-10,0.73217162
SINGAPORE,2019-06-11,0.73319158
SINGAPORE,2019-06-12,0.73270809
SINGAPORE,2019-06-13,0.73168947
SINGAPORE,2019-06-14,0.72955424
SINGAPORE,2019-06-17,0.7297672
SINGAPORE,2019-06-18,0.73126143
SINGAPORE,2019-06-19,0.73233248
SINGAPORE,2019-06-20,0.73746313
SINGAPORE,2019-06-21,0.7371913
SINGAPORE,2019-06-24,0.73871611
SINGAPORE,2019-06-25,0.73931687
SINGAPORE,2019-06-26,0.73926222
SINGAPORE,2019-06-27,0.73887986
SINGAPORE,2019-06-28,0.73893446
SINGAPORE,2019-07-01,0.73713696
SINGAPORE,2019-07-02,0.73751752
SINGAPORE,2019-07-03,0.73730001
SINGAPORE,2019-07-04,0.73608093
SINGAPORE,2019-07-05,0.73486185
SINGAPORE,2019-07-08,0.73534819
SINGAPORE,2019-07-09,0.73448402
SINGAPORE,2019-07-10,0.73691968
SINGAPORE,2019-07-11,0.73740875
SINGAPORE,2019-07-12,0.73567277
SINGAPORE,2019-07-15,0.73730001
SINGAPORE,2019-07-16,0.73621439
SINGAPORE,2019-07-17,0.73513196
SINGAPORE,2019-07-18,0.73502389
SINGAPORE,2019-07-19,0.73507792
SINGAPORE,2019-07-22,0.73496987
SINGAPORE,2019-07-23,0.73254707
SINGAPORE,2019-07-24,0.73335289
SINGAPORE,2019-07-25,0.73174301
SINGAPORE,2019-07-26,0.73003358
SINGAPORE,2019-07-29,0.72992701
SINGAPORE,2019-07-30,0.7293414
SINGAPORE,2019-07-31,0.7306203
SINGAPORE,2019-08-01,0.72886297
SINGAPORE,2019-08-02,0.72706122
SINGAPORE,2019-08-05,0.72364136
SINGAPORE,2019-08-06,0.72411296
SINGAPORE,2019-08-07,0.72301352
SINGAPORE,2019-08-08,0.72395569
SINGAPORE,2019-08-09,0.72254335
SINGAPORE,2019-08-12,0.72118852
SINGAPORE,2019-08-13,0.7230658
SINGAPORE,2019-08-14,0.71963155
SINGAPORE,2019-08-15,0.72020166
SINGAPORE,2019-08-16,0.72191741
SINGAPORE,2019-08-19,0.72144867
SINGAPORE,2019-08-20,0.72202166
SINGAPORE,2019-08-21,0.72311809
SINGAPORE,2019-08-22,0.72165692
SINGAPORE,2019-08-23,0.72108451
SINGAPORE,2019-08-26,0.72056492
SINGAPORE,2019-08-27,0.7199424
SINGAPORE,2019-08-28,0.72040919
SINGAPORE,2019-08-29,0.7204611
SINGAPORE,2019-08-30,0.72051301
SINGAPORE,2019-09-02,0.71981353
SINGAPORE,2019-09-03,0.71911405
SINGAPORE,2019-09-04,0.72243895
SINGAPORE,2019-09-05,0.72249115
SINGAPORE,2019-09-06,0.72479525
SINGAPORE,2019-09-09,0.72526835
SINGAPORE,2019-09-10,0.72516316
SINGAPORE,2019-09-11,0.72474272
SINGAPORE,2019-09-12,0.72774907
SINGAPORE,2019-09-13,0.72849129
SINGAPORE,2019-09-16,0.72711408
SINGAPORE,2019-09-17,0.72753729
SINGAPORE,2019-09-18,0.72806698
SINGAPORE,2019-09-19,0.72532095
SINGAPORE,2019-09-20,0.72658577
SINGAPORE,2019-09-23,0.72584743
SINGAPORE,2019-09-24,0.72653298
SINGAPORE,2019-09-25,0.72526835
SINGAPORE,2019-09-26,0.72379849
SINGAPORE,2019-09-27,0.72400811
SINGAPORE,2019-09-30,0.7230658
SINGAPORE,2019-10-01,0.72196953
SINGAPORE,2019-10-02,0.72233459
SINGAPORE,2019-10-03,0.72463768
SINGAPORE,2019-10-04,0.72542619
SINGAPORE,2019-10-07,0.72421784
SINGAPORE,2019-10-08,0.72337963
SINGAPORE,2019-10-09,0.7242703
SINGAPORE,2019-10-10,0.72700836
SINGAPORE,2019-10-11,0.72918186
SINGAPORE,2019-10-14,0.72931483
SINGAPORE,2019-10-15,0.72944781
SINGAPORE,2019-10-16,0.72971395
SINGAPORE,2019-10-17,0.73270809
SINGAPORE,2019-10-18,0.73286918
SINGAPORE,2019-10-21,0.73469988
SINGAPORE,2019-10-22,0.73410659
SINGAPORE,2019-10-23,0.73356808
SINGAPORE,2019-10-24,0.73324534
SINGAPORE,2019-10-25,0.73367572
SINGAPORE,2019-10-28,0.7342683
SINGAPORE,2019-10-29,0.73416049
SINGAPORE,2019-10-30,0.7340527
SINGAPORE,2019-10-31,0.73486185
SINGAPORE,2019-11-01,0.73708263
SINGAPORE,2019-11-04,0.73664825
SINGAPORE,2019-11-05,0.7357269
SINGAPORE,2019-11-06,0.73529412
SINGAPORE,2019-11-07,0.73643125
SINGAPORE,2019-11-08,0.73578103
SINGAPORE,2019-11-11,0.73507859
SINGAPORE,2019-11-12,0.73437615
SINGAPORE,2019-11-13,0.73389109
SINGAPORE,2019-11-14,0.73410659
SINGAPORE,2019-11-15,0.735186
SINGAPORE,2019-11-18,0.73551044
SINGAPORE,2019-11-19,0.73475386
SINGAPORE,2019-11-20,0.73448402
SINGAPORE,2019-11-21,0.73394495
SINGAPORE,2019-11-22,0.7329229
SINGAPORE,2019-11-25,0.73238611
SINGAPORE,2019-11-26,0.73286918
SINGAPORE,2019-11-27,0.73249341
SINGAPORE,2019-11-28,0.73190416
SINGAPORE,2019-11-29,0.7313149
SINGAPORE,2019-12-02,0.73227885
SINGAPORE,2019-12-03,0.7329229
SINGAPORE,2019-12-04,0.73372955
SINGAPORE,2019-12-05,0.73480785
SINGAPORE,2019-12-06,0.73496987
SINGAPORE,2019-12-09,0.73551044
SINGAPORE,2019-12-10,0.73621439
SINGAPORE,2019-12-11,0.73616019
SINGAPORE,2019-12-12,0.73762632
SINGAPORE,2019-12-13,0.73806185
SINGAPORE,2019-12-16,0.73806185
SINGAPORE,2019-12-17,0.73822531
SINGAPORE,2019-12-18,0.73789847
SINGAPORE,2019-12-19,0.73822531
SINGAPORE,2019-12-20,0.73800738
SINGAPORE,2019-12-23,0.73735437
SINGAPORE,2019-12-24,0.73800738
SINGAPORE,2019-12-25,0.73827991
SINGAPORE,2019-12-26,0.73855244
SINGAPORE,2019-12-27,0.73964497
SINGAPORE,2019-12-30,0.7416747
SINGAPORE,2019-12-31,0.7437156
SINGAPORE,2020-01-01,0.74291532
SINGAPORE,2020-01-02,0.74211503
SINGAPORE,2020-01-03,0.74150971
SINGAPORE,2020-01-06,0.74112503
SINGAPORE,2020-01-07,0.74019245
SINGAPORE,2020-01-08,0.74052133
SINGAPORE,2020-01-09,0.73980913
SINGAPORE,2020-01-10,0.74178473
SINGAPORE,2020-01-13,0.74266617
SINGAPORE,2020-01-14,0.74261102
SINGAPORE,2020-01-15,0.74288686
SINGAPORE,2020-01-16,0.74250074
SINGAPORE,2020-01-17,0.74217011
SINGAPORE,2020-01-20,0.74167503
SINGAPORE,2020-01-21,0.74117996
SINGAPORE,2020-01-22,0.7412349
SINGAPORE,2020-01-23,0.73942621
SINGAPORE,2020-01-24,0.74008289
SINGAPORE,2020-01-27,0.73686537
SINGAPORE,2020-01-28,0.73599764
SINGAPORE,2020-01-29,0.73496987
SINGAPORE,2020-01-30,0.73378339
SINGAPORE,2020-01-31,0.73276178
SINGAPORE,2020-02-03,0.73051355
SINGAPORE,2020-02-04,0.72992701
SINGAPORE,2020-02-05,0.72395569
SINGAPORE,2020-02-06,0.7217611
SINGAPORE,2020-02-07,0.71968334
SINGAPORE,2020-02-10,0.71973514
SINGAPORE,2020-02-11,0.72134459
SINGAPORE,2020-02-12,0.72160485
SINGAPORE,2020-02-13,0.72020166
SINGAPORE,2020-02-14,0.7183392
SINGAPORE,2020-02-17,0.7183392
SINGAPORE,2020-02-18,0.7183392
SINGAPORE,2020-02-19,0.7171029
SINGAPORE,2020-02-20,0.7140307
SINGAPORE,2020-02-21,0.71581961
SINGAPORE,2020-02-24,0.71479628
SINGAPORE,2020-02-25,0.71500072
SINGAPORE,2020-02-26,0.71592211
SINGAPORE,2020-02-27,0.71715433
SINGAPORE,2020-02-28,0.71715433
SINGAPORE,2020-03-02,0.71978694
SINGAPORE,2020-03-03,0.72160485
SINGAPORE,2020-03-04,0.72212594
SINGAPORE,2020-03-05,0.7218653
SINGAPORE,2020-03-06,0.72537357
SINGAPORE,2020-03-09,0.72296125
SINGAPORE,2020-03-10,0.71926922
SINGAPORE,2020-03-11,0.71864894
SINGAPORE,2020-03-12,0.70921986
SINGAPORE,2020-03-13,0.7057163
SINGAPORE,2020-03-16,0.70422535
SINGAPORE,2020-03-17,0.69949636
SINGAPORE,2020-03-18,0.69213732
SINGAPORE,2020-03-19,0.69013112
SINGAPORE,2020-03-20,0.68846816
SINGAPORE,2020-03-23,0.68469702
SINGAPORE,2020-03-24,0.69122831
SINGAPORE,2020-03-25,0.69041701
SINGAPORE,2020-03-26,0.69881202
SINGAPORE,2020-03-27,0.69905627
SINGAPORE,2020-03-30,0.70160668
SINGAPORE,2020-03-31,0.70348224
SINGAPORE,2020-04-01,0.69705841
SINGAPORE,2020-04-02,0.69910515
SINGAPORE,2020-04-03,0.69405886
SINGAPORE,2020-04-06,0.69856794
SINGAPORE,2020-04-07,0.70283947
SINGAPORE,2020-04-08,0.70131145
SINGAPORE,2020-04-09,0.7057163
SINGAPORE,2020-04-10,0.70771408
SINGAPORE,2020-04-13,0.70671378
SINGAPORE,2020-04-14,0.70706357
SINGAPORE,2020-04-15,0.70249385
SINGAPORE,2020-04-16,0.70008401
SINGAPORE,2020-04-17,0.70323488
SINGAPORE,2020-04-20,0.7047713
SINGAPORE,2020-04-21,0.69876319
SINGAPORE,2020-04-22,0.70042726
SINGAPORE,2020-04-23,0.7029877
SINGAPORE,2020-04-24,0.70160668
SINGAPORE,2020-04-27,0.7047713
SINGAPORE,2020-04-28,0.70586574
SINGAPORE,2020-04-29,0.70801473
SINGAPORE,2020-04-30,0.70947144
SINGAPORE,2020-05-01,0.7060651
SINGAPORE,2020-05-04,0.70576611
SINGAPORE,2020-05-05,0.70681368
SINGAPORE,2020-05-06,0.7040766
SINGAPORE,2020-05-07,0.70666384
SINGAPORE,2020-05-08,0.70851637
SINGAPORE,2020-05-11,0.70541761
SINGAPORE,2020-05-12,0.70646415
SINGAPORE,2020-05-13,0.70497004
SINGAPORE,2020-05-14,0.70136064
SINGAPORE,2020-05-15,0.70057447
SINGAPORE,2020-05-18,0.70467198
SINGAPORE,2020-05-19,0.70636434
SINGAPORE,2020-05-20,0.70781427
SINGAPORE,2020-05-21,0.70551714
SINGAPORE,2020-05-22,0.70155746
SINGAPORE,2020-05-25,0.7037116
SINGAPORE,2020-05-26,0.70586574
SINGAPORE,2020-05-27,0.70387837
SINGAPORE,2020-05-28,0.70636434
SINGAPORE,2020-05-29,0.70746374
SINGAPORE,2020-06-01,0.71047957
SINGAPORE,2020-06-02,0.71352123
SINGAPORE,2020-06-03,0.71648635
SINGAPORE,2020-06-04,0.71540993
SINGAPORE,2020-06-05,0.71849404
SINGAPORE,2020-06-08,0.71968334
SINGAPORE,2020-06-09,0.72009793
SINGAPORE,2020-06-10,0.72254335
SINGAPORE,2020-06-11,0.72030541
SINGAPORE,2020-06-12,0.71823601
SINGAPORE,2020-06-15,0.71720577
SINGAPORE,2020-06-16,0.71751453
SINGAPORE,2020-06-17,0.71741158
SINGAPORE,2020-06-18,0.71741158
SINGAPORE,2020-06-19,0.7160759
SINGAPORE,2020-06-22,0.71818443
SINGAPORE,2020-06-23,0.71968334
SINGAPORE,2020-06-24,0.7182876
SINGAPORE,2020-06-25,0.71870059
SINGAPORE,2020-06-26,0.71746305
SINGAPORE,2020-06-29,0.71720577
SINGAPORE,2020-06-30,0.71725721
SINGAPORE,2020-07-01,0.71756602
SINGAPORE,2020-07-02,0.71700007
SINGAPORE,2020-07-03,0.71743758
SINGAPORE,2020-07-06,0.71787509
SINGAPORE,2020-07-07,0.71782356
SINGAPORE,2020-07-08,0.71797817
SINGAPORE,2020-07-09,0.7182876
SINGAPORE,2020-07-10,0.71921749
SINGAPORE,2020-07-13,0.72051301
SINGAPORE,2020-07-14,0.71849404
SINGAPORE,2020-07-15,0.71947622
SINGAPORE,2020-07-16,0.71973514
SINGAPORE,2020-07-17,0.71952799
SINGAPORE,2020-07-20,0.72014979
SINGAPORE,2020-07-21,0.72228241
SINGAPORE,2020-07-22,0.72270001
SINGAPORE,2020-07-23,0.72249115
SINGAPORE,2020-07-24,0.72296125
SINGAPORE,2020-07-27,0.725058
SINGAPORE,2020-07-28,0.72579475
SINGAPORE,2020-07-29,0.72716696
SINGAPORE,2020-07-30,0.72690267
SINGAPORE,2020-07-31,0.72843823
SINGAPORE,2020-08-03,0.72653298
SINGAPORE,2020-08-04,0.72732562
SINGAPORE,2020-08-05,0.73120796
SINGAPORE,2020-08-06,0.73030015
SINGAPORE,2020-08-07,0.72838517
SINGAPORE,2020-08-10,0.72838517
SINGAPORE,2020-08-11,0.72865054
SINGAPORE,2020-08-12,0.72912869
SINGAPORE,2020-08-13,0.7289161
SINGAPORE,2020-08-14,0.7297672
SINGAPORE,2020-08-17,0.73104759
SINGAPORE,2020-08-18,0.73276178
SINGAPORE,2020-08-19,0.73206442
SINGAPORE,2020-08-20,0.73120796
SINGAPORE,2020-08-21,0.72870364
SINGAPORE,2020-08-24,0.73014019
SINGAPORE,2020-08-25,0.73030015
SINGAPORE,2020-08-26,0.73190368
SINGAPORE,2020-08-27,0.73227885
SINGAPORE,2020-08-28,0.73626859
SINGAPORE,2020-08-31,0.73529412
SINGAPORE,2020-09-01,0.73540227
SINGAPORE,2020-09-02,0.73372955
SINGAPORE,2020-09-03,0.73233248
SINGAPORE,2020-09-04,0.73168947
SINGAPORE,2020-09-07,0.73102148
SINGAPORE,2020-09-08,0.73035349
SINGAPORE,2020-09-09,0.73147539
SINGAPORE,2020-09-10,0.73168947
SINGAPORE,2020-09-11,0.73110104
SINGAPORE,2020-09-14,0.73356808
SINGAPORE,2020-09-15,0.73453798
SINGAPORE,2020-09-16,0.7367568
SINGAPORE,2020-09-17,0.73599764
SINGAPORE,2020-09-18,0.73681108
SINGAPORE,2020-09-21,0.73340667
SINGAPORE,2020-09-22,0.73206442
SINGAPORE,2020-09-23,0.72955424
SINGAPORE,2020-09-24,0.72690267
SINGAPORE,2020-09-25,0.72537357
SINGAPORE,2020-09-28,0.72849129
SINGAPORE,2020-09-29,0.73003358
SINGAPORE,2020-09-30,0.73238611
SINGAPORE,2020-10-01,0.73383723
SINGAPORE,2020-10-02,0.73297662
SINGAPORE,2020-10-05,0.73496987
SINGAPORE,2020-10-06,0.73529412
SINGAPORE,2020-10-07,0.73588932
SINGAPORE,2020-10-08,0.73605182
SINGAPORE,2020-10-09,0.73915293
SINGAPORE,2020-10-12,0.73725056
SINGAPORE,2020-10-13,0.73534819
SINGAPORE,2020-10-14,0.73708263
SINGAPORE,2020-10-15,0.7346459
SINGAPORE,2020-10-16,0.73599764
SINGAPORE,2020-10-19,0.7370283
SINGAPORE,2020-10-20,0.73735437
SINGAPORE,2020-10-21,0.73860699
SINGAPORE,2020-10-22,0.73724565
SINGAPORE,2020-10-23,0.73616019
SINGAPORE,2020-10-26,0.7346459
SINGAPORE,2020-10-27,0.73605182
SINGAPORE,2020-10-28,0.73351427
SINGAPORE,2020-10-29,0.73099415
SINGAPORE,2020-10-30,0.73238611
SINGAPORE,2020-11-02,0.73233248
SINGAPORE,2020-11-03,0.73534819
SINGAPORE,2020-11-04,0.73659399
SINGAPORE,2020-11-05,0.73991861
SINGAPORE,2020-11-06,0.74233539
SINGAPORE,2020-11-09,0.7416197
SINGAPORE,2020-11-10,0.7416197
SINGAPORE,2020-11-11,0.74178477
SINGAPORE,2020-11-12,0.74194984
SINGAPORE,2020-11-13,0.7418948
SINGAPORE,2020-11-16,0.74327338
SINGAPORE,2020-11-17,0.744768
SINGAPORE,2020-11-18,0.74576777
SINGAPORE,2020-11-19,0.74338388
SINGAPORE,2020-11-20,0.74437993
SINGAPORE,2020-11-23,0.743605
SINGAPORE,2020-11-24,0.74493445
SINGAPORE,2020-11-25,0.74615729
SINGAPORE,2020-11-26,#VALUE!
SINGAPORE,2020-11-27,#VALUE!
SINGAPORE,2020-11-30,0.74615729
SINGAPORE,2020-12-01,0.74721662
SINGAPORE,2020-12-02,0.74721662
SINGAPORE,2020-12-03,0.75018755
SINGAPORE,2020-12-04,0.75013127
SINGAPORE,2020-12-07,0.74895147
SINGAPORE,2020-12-08,0.74749589
SINGAPORE,2020-12-09,0.74794316
SINGAPORE,2020-12-10,0.74805506
SINGAPORE,2020-12-11,0.74788722
SINGAPORE,2020-12-14,0.74917591
SINGAPORE,2020-12-15,0.75035642
SINGAPORE,2020-12-16,0.75193624
SINGAPORE,2020-12-17,0.75437538
SINGAPORE,2020-12-18,0.75261534
SINGAPORE,2020-12-21,0.7505817
SINGAPORE,2020-12-22,0.74861506
SINGAPORE,2020-12-23,0.75080712
SINGAPORE,2020-12-24,#VALUE!
SINGAPORE,2020-12-25,#VALUE!
SINGAPORE,2020-12-28,0.75148418
SINGAPORE,2020-12-29,0.7535795
SINGAPORE,2020-12-30,0.75551526
SINGAPORE,2020-12-31,0.75677312
SINGAPORE,2021-01-01,0.75685904
SINGAPORE,2021-01-04,0.75694497
SINGAPORE,2021-01-05,0.75884049
SINGAPORE,2021-01-06,0.75774797
SINGAPORE,2021-01-07,0.75431847
SINGAPORE,2021-01-08,0.75557235
SINGAPORE,2021-01-11,0.75227563
SINGAPORE,2021-01-12,0.7535795
SINGAPORE,2021-01-13,0.75403408
SINGAPORE,2021-01-14,0.75528701
SINGAPORE,2021-01-15,0.75261534
SINGAPORE,2021-01-18,0.75261534
SINGAPORE,2021-01-19,0.75261534
SINGAPORE,2021-01-20,0.7540653
SINGAPORE,2021-01-21,0.75551526
SINGAPORE,2021-01-22,0.75352272
SINGAPORE,2021-01-25,0.75289866
SINGAPORE,2021-01-26,0.75443229
SINGAPORE,2021-01-27,0.75272864
SINGAPORE,2021-01-28,0.75250207
SINGAPORE,2021-01-29,0.75306876
SINGAPORE,2021-02-01,0.75041273
SINGAPORE,2021-02-02,0.75013127
SINGAPORE,2021-02-03,0.75018755
SINGAPORE,2021-02-04,0.74794316
SINGAPORE,2021-02-05,0.74911978
SINGAPORE,2021-02-08,0.75024383
SINGAPORE,2021-02-09,0.75346594
SINGAPORE,2021-02-10,0.75437538
SINGAPORE,2021-02-11,0.75460308
SINGAPORE,2021-02-12,0.75522997
SINGAPORE,2021-02-15,0.75443313
SINGAPORE,2021-02-16,0.7536363
SINGAPORE,2021-02-17,0.75250207
SINGAPORE,2021-02-18,0.75306876
SINGAPORE,2021-02-19,0.75574365
SINGAPORE,2021-02-22,0.75671585
SINGAPORE,2021-02-23,0.75746099
SINGAPORE,2021-02-24,0.75774797
SINGAPORE,2021-02-25,0.75723156
SINGAPORE,2021-02-26,0.7505817
SINGAPORE,2021-03-01,0.75267199
SINGAPORE,2021-03-02,0.7521059
SINGAPORE,2021-03-03,0.7513148
SINGAPORE,2021-03-04,0.75159714
SINGAPORE,2021-03-05,0.74437993
SINGAPORE,2021-03-08,0.74057617
SINGAPORE,2021-03-09,0.74299725
SINGAPORE,2021-03-10,0.74338388
SINGAPORE,2021-03-11,0.74604596
SINGAPORE,2021-03-12,0.74443535
SINGAPORE,2021-03-15,0.74294205
SINGAPORE,2021-03-16,0.74321813
SINGAPORE,2021-03-17,0.7423905
SINGAPORE,2021-03-18,0.74471254
SINGAPORE,2021-03-19,0.744768
SINGAPORE,2021-03-22,0.74643577
SINGAPORE,2021-03-23,0.74460164
SINGAPORE,2021-03-24,0.74349442
SINGAPORE,2021-03-25,0.74150971
SINGAPORE,2021-03-26,0.74327338
SINGAPORE,2021-03-29,0.74194984
SINGAPORE,2021-03-30,0.74217011
SINGAPORE,2021-03-31,0.74393691
SINGAPORE,2021-04-01,0.74388157
SINGAPORE,2021-04-02,0.74332863
SINGAPORE,2021-04-05,0.74565655
SINGAPORE,2021-04-06,0.7466587
SINGAPORE,2021-04-07,0.74638006
SINGAPORE,2021-04-08,0.74610162
SINGAPORE,2021-04-09,0.74593466
SINGAPORE,2021-04-12,0.74554537
SINGAPORE,2021-04-13,0.74515648
SINGAPORE,2021-04-14,0.74878323
SINGAPORE,2021-04-15,0.74923204
SINGAPORE,2021-04-16,0.74962519
SINGAPORE,2021-04-19,0.75154066
SINGAPORE,2021-04-20,0.75272864
SINGAPORE,2021-04-21,0.75284198
SINGAPORE,2021-04-22,0.75233223
SINGAPORE,2021-04-23,0.75329567
SINGAPORE,2021-04-26,0.75426158
SINGAPORE,2021-04-27,0.75431847
SINGAPORE,2021-04-28,0.75454614
SINGAPORE,2021-04-29,0.75392039
SINGAPORE,2021-04-30,0.75199278
SINGAPORE,2021-05-03,0.7521059
SINGAPORE,2021-05-04,0.74788722
SINGAPORE,2021-05-05,0.74889538
SINGAPORE,2021-05-06,0.74951282
SINGAPORE,2021-05-07,0.75545819
SINGAPORE,2021-05-10,0.75568654
SINGAPORE,2021-05-11,0.75466003
SINGAPORE,2021-05-12,0.7499625
SINGAPORE,2021-05-13,0.74968139
SINGAPORE,2021-05-14,0.75041273
SINGAPORE,2021-05-17,0.74889538
SINGAPORE,2021-05-18,0.75159714
SINGAPORE,2021-05-19,0.75097627
SINGAPORE,2021-05-20,0.75142771
SINGAPORE,2021-05-21,0.75091988
SINGAPORE,2021-05-24,0.75238883
SINGAPORE,2021-05-25,0.75380672
SINGAPORE,2021-05-26,0.75500189
SINGAPORE,2021-05-27,0.75494489
SINGAPORE,2021-05-28,0.7560865
SINGAPORE,2021-05-31,0.75640117
SINGAPORE,2021-06-01,0.75671585
SINGAPORE,2021-06-02,0.75637244
SINGAPORE,2021-06-03,0.75312547
SINGAPORE,2021-06-04,0.75528701
SINGAPORE,2021-06-07,0.7560865
SINGAPORE,2021-06-08,0.75528701
SINGAPORE,2021-06-09,0.75494489
SINGAPORE,2021-06-10,0.75534406
SINGAPORE,2021-06-11,0.75392039
SINGAPORE,2021-06-14,0.75386355
SINGAPORE,2021-06-15,0.75284198
SINGAPORE,2021-06-16,0.75409094
SINGAPORE,2021-06-17,0.744768
SINGAPORE,2021-06-18,0.74377092
SINGAPORE,2021-06-21,0.74410298
SINGAPORE,2021-06-22,0.74310768
SINGAPORE,2021-06-23,0.74393691
SINGAPORE,2021-06-24,0.74421374
SINGAPORE,2021-06-25,0.74510096
SINGAPORE,2021-06-28,0.74504545
SINGAPORE,2021-06-29,0.74332863
SINGAPORE,2021-06-30,0.74332863
SINGAPORE,2021-07-01,0.74178473
SINGAPORE,2021-07-02,0.74172971
SINGAPORE,2021-07-05,0.74183978
SINGAPORE,2021-07-06,0.74194984
SINGAPORE,2021-07-07,0.7416747
SINGAPORE,2021-07-08,0.73937153
SINGAPORE,2021-07-09,0.73964497
SINGAPORE,2021-07-12,0.73986387
SINGAPORE,2021-07-13,0.73866155
SINGAPORE,2021-07-14,0.73838884
SINGAPORE,2021-07-15,0.73827981
SINGAPORE,2021-07-16,0.73746313
SINGAPORE,2021-07-19,0.73378339
SINGAPORE,2021-07-20,0.73136839
SINGAPORE,2021-07-21,0.73340667
SINGAPORE,2021-07-22,0.73551044
SINGAPORE,2021-07-23,0.735186
SINGAPORE,2021-07-26,0.73648549
SINGAPORE,2021-07-27,0.73534819
SINGAPORE,2021-07-28,0.73594348
SINGAPORE,2021-07-29,0.73915293
SINGAPORE,2021-07-30,0.73860699
SINGAPORE,2021-08-02,0.73915293
SINGAPORE,2021-08-03,0.73959027
SINGAPORE,2021-08-04,0.74019245
SINGAPORE,2021-08-05,0.74035685
SINGAPORE,2021-08-06,0.73822531
SINGAPORE,2021-08-09,0.73713696
SINGAPORE,2021-08-10,0.73583517
SINGAPORE,2021-08-11,0.73730001
SINGAPORE,2021-08-12,0.7367568
SINGAPORE,2021-08-13,0.73800738
SINGAPORE,2021-08-16,0.73789847
SINGAPORE,2021-08-17,0.7340527
SINGAPORE,2021-08-18,0.73480785
SINGAPORE,2021-08-19,0.73356808
SINGAPORE,2021-08-20,0.73399883
SINGAPORE,2021-08-23,0.73681108
SINGAPORE,2021-08-24,0.73800738
SINGAPORE,2021-08-25,0.73882527
SINGAPORE,2021-08-26,0.73877069
SINGAPORE,2021-08-27,0.74321813
SINGAPORE,2021-08-30,0.7436603
SINGAPORE,2021-08-31,0.74310768
SINGAPORE,2021-09-01,0.74443535
